Unnamed: 0,店舗名,住所,緯度,経度,チェック
692,早稲田大学戸山キャンパス店,東京都 新宿区 戸山1-24-1 早稲田アリーナ,35.705814,139.717331,0
693,新宿三井ビル店,東京都 新宿区 西新宿2-1-1 新宿三井ビルディング,35.691662,139.693924,0
694,新宿野村ビル店,東京都 新宿区 西新宿1-26-2 新宿野村ビル B1F,35.692776,139.696732,0
695,新宿エルタワー店,東京都 新宿区 西新宿1-6-1 新宿エルタワー,35.692799,139.697296,0
696,中野セントラルパーク店,東京都 中野区 中野4-10-2 中野セントラルパークサウス,35.70734,139.661957,0
697,中野通り店,東京都 中野区 中野5-64-5 中野サンピオーネビル 1F,35.706882,139.665359,0
698,中野坂上メトロピア店,東京都 中野区 本町2-48-2 丸の内線中野坂上駅構内,35.69719552,139.6824785,0
699,ビーンズ阿佐ヶ谷てくて店,東京都 杉並区 阿佐谷南2-42 ビーンズ阿佐ヶ谷てくて,35.704994,139.637329,0
700,ビーンズ阿佐ヶ谷駅前店,東京都 杉並区 阿佐谷南3-58-1 ビーンズ阿佐ヶ谷ぷらす,35.704941,139.635956,0
701,荻窪タウンセブン店,東京都 杉並区 上荻1-9-1 荻窪タウンセブン6F,35.705223,139.619812,0
702,ルミネ荻窪店,東京都 杉並区 上荻1-7-1 ルミネ荻窪店,35.704803,139.620926,0
703,TSUTAYA 浜田山店,東京都 杉並区 浜田山3-37-15,35.685261,139.625427,0
704,新大久保駅店,東京都 新宿区 百人町1-10-15,35.701405,139.700073,0
705,高田馬場早稲田通り店,東京都 新宿区 高田馬場1-25-32 １０８ビル 1F,35.712204,139.706787,0
706,西武高田馬場駅店,東京都 新宿区 高田馬場1-35-2 高田馬場西武ラチ内コンコース,35.712494,139.703873,0
707,大塚駅前店,東京都 豊島区 北大塚2-13-1 ba07,35.732189,139.728531,0
708,アトレヴィ大塚店,東京都 豊島区 南大塚3-33-1 アトレヴィ大塚,35.73135,139.72908,0
709,池袋サンシャイン通り店,東京都 豊島区 東池袋1-20-5 七富久ビル,35.730808,139.715378,0
710,池袋サンシャインシティ アルパ店,東京都 豊島区 東池袋3-1-1 サンシャインシティ アルパ 2F,35.727703,139.720245,0
711,ルミネ池袋2階店,東京都 豊島区 西池袋1-11-1 ルミネ池袋,35.728321,139.709702,0
712,エチカ池袋店,東京都 豊島区 西池袋3-28-14,35.731293,139.708008,0
713,ルミネ池袋9階店,東京都 豊島区 西池袋1-11-1 ルミネ池袋,35.728321,139.709702,0
714,JR池袋駅 西口店,東京都 豊島区 西池袋1-1-25,35.729939,139.71051,0
715,池袋西口店,東京都 豊島区 西池袋1-17-10 エキニア池袋,35.731113,139.708755,0
716,南池袋店,東京都 豊島区 南池袋2-16-4 ＳＫビル,35.727077,139.712341,0
717,池袋明治通り店,東京都 豊島区 南池袋1-18-17 Ｉ＆Ｋビル 1F,35.727982,139.711823,0
718,池袋ショッピングパーク南館店,東京都 豊島区 南池袋1-29-1 池袋ショッピングパーク,35.730278,139.712662,0
719,JR東日本ホテルメッツ 目白店,東京都 豊島区 目白1-4-1 JR東日本ホテルメッツ 目白3階,35.72103233,139.7069253,0
720,東武池袋店,東京都 豊島区 西池袋1-1-25 東武百貨店　池袋店,35.72914972,139.7097072,0
721,池袋ショッピングパーク北館店,東京都 豊島区 南池袋1-29-1 池袋ショッピングパーク,35.730278,139.712662,0
722,日本大学板橋病院店,東京都 板橋区 大谷口上町30-1 日本大学医学部附属板橋病院,35.749275,139.691055,0
723,帝京大学板橋キャンパス店,東京都 板橋区 加賀2-11-1 帝京大学板橋キャンパス,35.759392,139.714478,0
724,板橋蓮根店,東京都 板橋区 蓮根2-9-12,35.782398,139.673828,0
725,イオン板橋店,東京都 板橋区 徳丸2-6-1 イオン板橋,35.769421,139.660797,0
726,エキア成増店,東京都 板橋区 成増2-13-1 EQUiA成増 2階,35.777378,139.633148,0
727,エミオ練馬店,東京都 練馬区 練馬1-3-5 エミオ練馬,35.737923,139.655182,0
728,豊島園駅前店,東京都 練馬区 練馬4-18-8 ティーズガーデン,35.743042,139.647812,0
729,大泉学園ゆめりあフェンテ店,東京都 練馬区 東大泉5-43-1 ゆめりあフェンテ,35.748936,139.585556,0
730,光が丘IMA店,東京都 練馬区 光が丘5-1-1 光が丘IMA,35.76001,139.628372,0
731,練馬光が丘病院店,東京都 練馬区 光が丘2-5-1,35.76152,139.633621,0
732,キラリナ京王吉祥寺店,東京都 武蔵野市 吉祥寺南町2-1-25,35.702732,139.580414,0
733,井の頭公園店,東京都 武蔵野市 吉祥寺南町1-15-7 重川ビル,35.700829,139.578339,0
734,アトレ吉祥寺店,東京都 武蔵野市 吉祥寺南町1-1-24　 アトレ吉祥寺,35.703297,139.579697,0
735,吉祥寺駅前店,東京都 武蔵野市 吉祥寺本町1-15-9 吉祥寺岩崎ビル,35.703838,139.580521,0
736,吉祥寺東急店,東京都 武蔵野市 吉祥寺本町2-3-1 東急百貨店吉祥寺店 1F,35.704521,139.57782,0
737,武蔵境イトーヨーカドー店,東京都 武蔵野市 境南町2-3-6 イトーヨーカドー武蔵境店西館,35.70134,139.544708,0
738,吉祥寺パルコ店,東京都 武蔵野市 吉祥寺本町1-5-1 吉祥寺PARCO,35.70348,139.578171,0
739,三鷹武蔵境通り店,東京都 三鷹市 井口2-1-2,35.688942,139.550461,0
740,アトレヴィ三鷹店,東京都 三鷹市 下連雀3-46-4,35.702454,139.560333,0
741,杏林大学病院店,東京都 三鷹市 新川6-20-2,35.677597,139.565598,0
742,仙川駅前店,東京都 調布市 仙川町1-49-2 パール仙川 1F,35.660618,139.586182,0
743,トリエ京王調布店,東京都 調布市 布田4-4-22 トリエ京王調布 A館,35.651062,139.545425,0
744,調布パルコ店,東京都 調布市 小島町1-38-1,35.652805,139.543518,0
745,府中くるる店,東京都 府中市 宮町1-50 くるる,35.671555,139.480728,0
746,京王府中駅ビル店,東京都 府中市 府中町1-2-1 京王府中ショッピングセンター,35.672462,139.479797,0
747,nonowa東小金井店,東京都 小金井市 梶野町5-1-1 nonowa東小金井,35.701782,139.525101,0
748,nonowa武蔵小金井店,東京都 小金井市 本町6-14-29,35.70097,139.505493,0
749,ミーツ国分寺店,東京都 国分寺市 本町3-1-1 cocobunji WEST,35.700474,139.479935,0
750,nonowa西国分寺店,東京都 国分寺市 西恋ヶ窪2-1-18 nonowa西国分寺店,35.699661,139.465378,0
751,nonowa国立店,東京都 国立市 北1-14-1 nonowa国立,35.699123,139.444565,0
752,国立店,東京都 国立市 東1-6-21,35.697807,139.447296,0
753,小平天神店,東京都 小平市 天神町1-12-9,35.730503,139.494019,0
754,立川若葉店,東京都 立川市 若葉町1-11-7,35.719738,139.436661,0
755,ルミネ立川店,東京都 立川市 曙町2-1-1 ルミネ立川店　1階,35.698551,139.413223,0
756,立川伊勢丹店,東京都 立川市 曙町2-5-1 伊勢丹立川店 1F,35.699078,139.413345,0
757,ららぽーと立川立飛店,東京都 立川市 泉町935-1,35.714058,139.411499,0
758,エキュート立川店,東京都 立川市 柴崎町3-1-1 エキュート立川,35.697231,139.413162,0
759,イオンモール日の出2階店,東京都 西多摩郡 日の出町平井237-3 イオンモール日の出,35.734825,139.275146,0
760,イオンモール日の出1階店,東京都 西多摩郡 日の出町平井237-3 イオンモール日の出,35.734825,139.275146,0
761,グランデュオ立川店,東京都 立川市 柴崎町3-2-1,35.697296,139.414185,0
762,日野万願寺店,東京都 日野市 万願寺4-24-6,35.6702,139.411499,0
763,イオンモール多摩平の森店,東京都 日野市 多摩平2-4-1,35.662437,139.38092,0
764,八王子宇津木店,東京都 八王子市 宇津木町777-1,35.683899,139.346497,0
765,京王八王子駅ビル店,東京都 八王子市 明神町3-27-1 京王八王子ショッピングセンター,35.65781,139.343063,0
766,セレオ八王子北館店,東京都 八王子市 旭町1-1 セレオ八王子,35.655796,139.336212,0
767,八王子オクトーレ店,東京都 八王子市 旭町9-1 八王子オクトーレ　1F,35.657307,139.338837,0
768,多摩野猿街道店,東京都 八王子市 堀之内2-12-1,35.629181,139.401688,0
769,フレンテ南大沢店,東京都 八王子市 南大沢2-1-6 フレンテ南大沢,35.615257,139.382294,0
770,中央大学店,東京都 八王子市 東中野742-1,35.638794,139.399811,0
771,サザンスカイタワー八王子店,東京都 八王子市 子安町4-7-1 サザンスカイタワー八王子,35.654045,139.338806,0
772,元八王子店,東京都 八王子市 元八王子町1-409-2,35.664753,139.28833,0
773,イーアス高尾店,東京都 八王子市 東浅川町550-1 イーアス高尾,35.643543,139.289185,0
774,町田金森店,東京都 町田市 金森3-1-10,35.529755,139.461899,0
775,ぽっぽ町田店,東京都 町田市 原町田4-10-20,35.542072,139.448837,0
776,ルミネ町田店,東京都 町田市 原町田6-1-11,35.542339,139.44574,0
777,町田パリオ店,東京都 町田市 森野1-15-13 パリオビル,35.543427,139.443756,0
778,多摩境店,東京都 町田市 小山ヶ丘3-2-8,35.59972,139.380005,0
779,町田東急ツインズ店,東京都 町田市 原町田6-4-1 町田東急ツインズ　ウエスト３階　W306,35.542442,139.44606,0
780,小田急町田駅店,東京都 町田市 原町田6-12-20,35.544312,139.445557,0
781,南町田グランベリーパーク店,東京都 町田市 鶴間3-4-1 南町田グランベリーパーク,35.510033,139.470398,0
782,鶴川店,東京都 町田市 能ヶ谷1-5-1 小田急マルシェ鶴川２,35.58342,139.480591,0
783,昭島モリタウン店,東京都 昭島市 田中町562-1 モリタウン,35.713703,139.364502,0
784,福生西友店,東京都 福生市 東町5-1 福生西友,35.743267,139.328079,0
785,カインズホーム青梅店,東京都 青梅市 新町6-9-4,35.79269,139.315094,0
786,エミオひばりヶ丘店,東京都 西東京市 住吉町3-9-19 エミオひばりヶ丘,35.751717,139.544907,0
787,西東京新町店,東京都 西東京市 新町5-19-10,35.712135,139.533096,0
788,イオンモール東久留米店,東京都 東久留米市 南沢5-17-62 イオンモール東久留米,35.746162,139.528061,0
789,清瀬駅前店,東京都 清瀬市 元町1-8-1 三福ビル,35.772526,139.519745,0
790,羽村栄町店,東京都 羽村市 栄町2-2-6,35.772327,139.307358,0
791,京王聖蹟桜ヶ丘SC店,東京都 多摩市 関戸1-10-1 京王聖蹟桜ヶ丘ショッピングセンター B館,35.651123,139.447174,0
792,聖蹟桜ヶ丘オーパ店,東京都 多摩市 関戸4-72 聖蹟桜ヶ丘ＯＰＡ 1F,35.649632,139.447052,0
793,小田急多摩センター駅店,東京都 多摩市 落合1-11-2 小田急マルシェ多摩センター,35.625179,139.424637,0
794,稲城東長沼店,東京都 稲城市 東長沼1711-6,35.638145,139.508286,0
795,ココリア多摩センター店,東京都 多摩市 落合1-46-1 ココリア多摩センター店,35.622295,139.424759,0
796,よみうりランドHANA・BIYORI店,東京都 稲城市 矢野口4015-1 よみうりランドHANA・BIYORI,35.630913,139.517731,0
797,よみうりランドグッジョバ!!店,東京都 稲城市 矢野口4015-1 よみうりランド,35.630913,139.517731,0
798,むさし村山新青梅街道店,東京都 武蔵村山市 榎3-2-3,35.751057,139.387619,0
799,イオンモールむさし村山1階店,東京都 武蔵村山市 榎1-1-3 イオンモールむさし村山,35.746552,139.385162,0
800,イオンモールむさし村山2階店,東京都 武蔵村山市 榎1-1-3,35.746552,139.385162,0
801,川崎モアーズ店,神奈川県 川崎市川崎区 駅前本町7 川崎モアーズ 2F,35.530628,139.699875,0
802,アトレ川崎 北側改札内店,神奈川県 川崎市川崎区 駅前本町26-1 アトレ川崎 北側改札内,35.530125,139.697968,0
803,アトレ川崎店,神奈川県 川崎市川崎区 駅前本町26-1 アトレ川崎,35.530125,139.697968,0
804,川崎 ラ チッタデッラ店,神奈川県 川崎市川崎区 小川町4-1 LA CITTADELLA,35.528072,139.697968,0
805,川崎ルフロン店,神奈川県 川崎市川崎区 日進町1-11 川崎ルフロン,35.528065,139.695099,0
806,ららテラス 武蔵小杉店,神奈川県 川崎市中原区 新丸子東3-1302 ららテラス 武蔵小杉1階,35.574726,139.661194,0
807,グランツリー武蔵小杉店,神奈川県 川崎市中原区 新丸子東3-1135-1 グランツリー武蔵小杉,35.573769,139.660156,0
808,武蔵小杉東急スクエア店,神奈川県 川崎市中原区 小杉町3-472,35.575596,139.659225,0
809,武蔵小杉北口店,神奈川県 川崎市中原区 小杉町1-403 STMビル,35.577137,139.65802,0
810,日本医科大学 武蔵小杉病院店,神奈川県 川崎市中原区 小杉町1-383 日本医科大学 武蔵小杉病院,35.58054,139.65799,0
811,ラゾーナ川崎1階店,神奈川県 川崎市幸区 堀川町72-1 ラゾーナ川崎プラザ1階,35.531395,139.695801,0
812,ラゾーナ川崎3階店,神奈川県 川崎市幸区 堀川町72-1 ラゾーナ川崎プラザ 3F,35.531395,139.695801,0
813,Qiz溝の口店,神奈川県 川崎市高津区 溝口1-13-1 Qiz溝の口,35.60000326,139.6133008,0
814,小田急アコルデ新百合ヶ丘北館店,神奈川県 川崎市麻生区 万福寺1-17-1 小田急アコルデ新百合ヶ丘北館店 3階,35.604408,139.507904,0
815,新百合ヶ丘エルミロード店,神奈川県 川崎市麻生区 上麻生1-4-1 小田急新百合ケ丘エルミロード,35.603123,139.509323,0
816,横浜北幸店,神奈川県 横浜市西区 北幸2-6-1 ONEST横浜西口ビル,35.46685,139.617172,0
817,横浜ジョイナス店,神奈川県 横浜市西区 南幸1-4 ジョイナス　B1F,35.466694,139.621292,0
818,ニュウマン横浜店,神奈川県 横浜市西区 南幸1-1-1 NEWoMan横浜7階,35.467613,139.622757,0
819,横浜西口店,神奈川県 横浜市西区 南幸1-9-13 葉山ビル,35.465622,139.619812,0
820,横浜スカイビル店,神奈川県 横浜市西区 高島2-19-12 スカイビル,35.464603,139.625,0
821,ルミネ横浜店,神奈川県 横浜市西区 高島2-16-1 ルミネ横浜 2F,35.465988,139.623001,0
822,横浜ポルタ店,神奈川県 横浜市西区 高島2-16-B1 横浜ポルタ,35.465988,139.623001,0
823,横浜アイマークプレイス店,神奈川県 横浜市西区 みなとみらい4-4-5,35.460339,139.628647,0
824,オーシャンゲートみなとみらい店,神奈川県 横浜市西区 みなとみらい3-7-1 OCEAN GATE MINATOMIRAI,35.45827422,139.6344821,0
825,TSUTAYA 横浜みなとみらい店,神奈川県 横浜市西区 みなとみらい4-7-1 ミッドスクウェア,35.458794,139.63028,0
826,横浜ランドマークプラザ店,神奈川県 横浜市西区 みなとみらい2-2-1 横浜ランドマークタワー,35.45472483,139.6313891,0
827,みなとみらい東急スクエア店,神奈川県 横浜市西区 みなとみらい2-3-9 みなとみらい東急スクエア 2１Ｆ,35.456661,139.634018,0
828,そごう横浜店,神奈川県 横浜市西区 高島2-18-1 そごう横浜店3階,35.465515,139.625092,0
829,横浜モアーズ8階店,神奈川県 横浜市西区 南幸1-3-1 横浜モアーズ　8階,35.467518,139.622421,0
830,横浜モアーズ店,神奈川県 横浜市西区 南幸1-3-1 横浜モアーズ 2F,35.467518,139.622421,0
831,横浜ビブレ店,神奈川県 横浜市西区 南幸2-15-13 横浜ビブレ 2F,35.464622,139.617844,0
832,日産グローバル本社ギャラリー店,神奈川県 横浜市西区 高島1-1-1 NISSAN GLOBAL HEADQUARTERS GALLERY,35.463299,139.625732,0
833,横浜ベイクォーター店,神奈川県 横浜市神奈川区 金港町1-10 横浜ベイクォーター 3階,35.466892,139.626587,0
834,トレッサ横浜店,神奈川県 横浜市港北区 師岡町700 トレッサ横浜 北棟2階,35.524197,139.645462,0
835,大倉山駅前店,神奈川県 横浜市港北区 大倉山1-2-10,35.521626,139.630096,0
836,キュービックプラザ新横浜3階店,神奈川県 横浜市港北区 新横浜2-100-45 キュービックプラザ新横浜 3F,35.508678,139.614029,0
837,キュービックプラザ新横浜2階店,神奈川県 横浜市港北区 新横浜2-100-45 キュービックプラザ新横浜　2Ｆ,35.508678,139.614029,0
838,新横浜３丁目店,神奈川県 横浜市港北区 新横浜3-17-2 友泉新横浜ビル,35.511169,139.617859,0
